# OSM export 2014-01-12T18:22:01Z
# Map data © OpenStreetMap contributors - http://www.openstreetmap.org/, licensed under ODbL - http://opendatacommons.org/licenses/odbl/

foot	(low tide route)
 36.1544107   29.5950577
 36.1540944   29.5942617
 36.1537485   29.5936986
 36.1534025   29.5932457
 36.1529479   29.5927316
 36.1522659   29.5922419
 36.1517321   29.5920338
 36.1512182   29.5918747
 36.1507622   29.5918779
 36.1506062   29.5920710
 36.1505200   29.5923268

foot	Unnamed
 52.0510354   14.8922700
 52.0522109   14.8930320

foot	Unnamed
-41.0453388  -71.7993671
-41.0457226  -71.7976760
-41.0495697  -71.7941866
-41.0578544  -71.7943582
-41.0643262  -71.8000230
-41.0705384  -71.8050012
-41.0768795  -71.8048296
-41.0784323  -71.8060312
-41.0792217  -71.8072009

foot	Unnamed
 64.1610462  -21.8552449
 64.1567703  -21.8655812
 64.1565871  -21.8661037
 64.1564181  -21.8667017

foot	Unnamed
 36.9979861   26.9220170
 36.9909926   26.9298165
 36.9908383   26.9302349
 36.9908141   26.9306895

foot	Unnamed
 43.3262782   -1.9216150
 43.3262607   -1.9201775

foot	Unnamed
 57.6237760   11.8094761
 57.6245695   11.8097093
 57.6249655   11.8096633
 57.6250900   11.8094696
 57.6251091   11.8097812
 57.6256946   11.8106559
 57.6265792   11.8120271

foot	Unnamed
 48.0524027   11.1019177
 48.0534287   11.1044153
 48.0547477   11.1081210
 48.0571973   11.1118268
 48.0602749   11.1162863
 48.0646088   11.1218135
 48.0704501   11.1276548
 48.0737162   11.1299788
 48.0752821   11.1309138
 48.0762857   11.1313056

foot	Unnamed
 48.0078296   11.0995188
 48.0078426   11.1004067
 48.0066212   11.1038055
 48.0011340   11.1171731
 47.9980206   11.1280872
 47.9974038   11.1314430
 47.9964544   11.1357083

foot	Unnamed
-34.1757178  139.9863388
-34.1745340  139.9876264
-34.1745156  139.9876497
-34.1745085  139.9876566

hgv	Unnamed
 63.6814366   20.3410574
 63.6812797   20.3430898
 63.6807907   20.3462002
 63.6769088   20.3484318
 63.6302366   20.3603839
 63.5825848   20.3725666
 63.5330764   20.3892438
 63.4844259   20.4056038
 63.4337663   20.4276488
 63.3831096   20.4496535
 63.3436120   20.5235940
 63.3020369   20.6339117
 63.2623304   20.7391226
 63.2315799   20.8304532
 63.1971399   20.9326265
 63.1737632   21.0129866
 63.1481505   21.1009591
 63.1191983   21.1987084
 63.1256814   21.3207218
 63.1127662   21.3945721
 63.0926996   21.4937359
 63.0877198   21.5440859
 63.0871097   21.5507750
 63.0873529   21.5545942

hgv	Unnamed
 61.7392817 -121.2145601
 61.7422888 -121.2260614

foot	Unnamed
 62.1466132 -122.5274263
 62.1368270 -122.5354944

foot	Unnamed
  5.4952639  -54.0566018
  5.4926450  -54.0605050
  5.4912449  -54.0623550
  5.4900320  -54.0636850
  5.4888269  -54.0646870
  5.4871169  -54.0658550
  5.4858049  -54.0666150
  5.4838819  -54.0674380
  5.4823170  -54.0679800
  5.4802800  -54.0684319
  5.4742270  -54.0692570
  5.4710180  -54.0694370
  5.4692099  -54.0693330
  5.4674449  -54.0690519
  5.4663170  -54.0687049
  5.4642199  -54.0678449
  5.4631380  -54.0672650
  5.4625170  -54.0667550
  5.4621570  -54.0662479
  5.4607979  -54.0620319
  5.4603050  -54.0608470
  5.4597929  -54.0600570
  5.4588820  -54.0591080
  5.4578730  -54.0582929
  5.4554950  -54.0569129
  5.4537720  -54.0560829
  5.4515720  -54.0552619
  5.4497070  -54.0547749
  5.4466169  -54.0543269
  5.4448970  -54.0541730
  5.4390470  -54.0546770
  5.4369500  -54.0547019
  5.4361929  -54.0545449
  5.4337420  -54.0536379

foot	Unnamed
  3.8861664  -51.8024087
  3.8859626  -51.8023554
  3.8851529  -51.8030067
  3.8846769  -51.8034880
  3.8831799  -51.8050819
  3.8808020  -51.8080030
  3.8784600  -51.8105830
  3.8744649  -51.8143030
  3.8729520  -51.8160799
  3.8721349  -51.8178349
  3.8715929  -51.8186370
  3.8704330  -51.8196319
  3.8693619  -51.8203930
  3.8680699  -51.8210830
  3.8649029  -51.8225099
  3.8623419  -51.8232950
  3.8589700  -51.8246300
  3.8582770  -51.8250070
  3.8576829  -51.8255480
  3.8565599  -51.8270720
  3.8559719  -51.8276380
  3.8543100  -51.8285820
  3.8534230  -51.8292230
  3.8512520  -51.8314969
  3.8499430  -51.8323420
  3.8496769  -51.8326049
  3.8485850  -51.8358330
  3.8480049  -51.8370499
  3.8469180  -51.8387500
  3.8458619  -51.8399780
  3.8452370  -51.8404269
  3.8448480  -51.8404950
  3.8445070  -51.8403530
  3.8438669  -51.8397069

hgv	Unnamed
 56.2582522   54.1188913
 56.2584419   54.1329323

hgv	Unnamed
 -2.5053700  -44.5210529
 -2.5061030  -44.5203899
 -2.5069650  -44.5200930
 -2.5072550  -44.5198429
 -2.5077450  -44.5199630
 -2.5079770  -44.5196849
 -2.5086849  -44.5194920
 -2.5091199  -44.5195299
 -2.5092349  -44.5192800
 -2.5097270  -44.5189369
 -2.5120369  -44.5184950
 -2.5125350  -44.5186400
 -2.5131970  -44.5185100
 -2.5162470  -44.5186499
 -2.5184280  -44.5188470
 -2.5242469  -44.5199100
 -2.5255129  -44.5202869
 -2.5291270  -44.5218170
 -2.5304429  -44.5222329
 -2.5318720  -44.5223729
 -2.5325120  -44.5222619
 -2.5329380  -44.5220899
 -2.5335300  -44.5215579
 -2.5339630  -44.5209130
 -2.5353720  -44.5168330
 -2.5359219  -44.5140370
 -2.5365829  -44.5118520
 -2.5367380  -44.5108020
 -2.5365829  -44.5100250
 -2.5342450  -44.5059900
 -2.5334300  -44.5039020
 -2.5313180  -44.5001450
 -2.5307520  -44.4988270
 -2.5300330  -44.4956699
 -2.5298050  -44.4942400
 -2.5300370  -44.4898770
 -2.5305980  -44.4847969
 -2.5308400  -44.4798680
 -2.5311619  -44.4766750
 -2.5326950  -44.4705930
 -2.5336000  -44.4665820
 -2.5345920  -44.4610430
 -2.5362030  -44.4562379
 -2.5375199  -44.4531770
 -2.5386620  -44.4493700
 -2.5396980  -44.4465630
 -2.5410319  -44.4421630
 -2.5423499  -44.4370450
 -2.5437730  -44.4291350
 -2.5443969  -44.4234869
 -2.5445870  -44.4201399
 -2.5450999  -44.4177900
 -2.5454579  -44.4150250
 -2.5454599  -44.4126599
 -2.5458230  -44.4100680
 -2.5457280  -44.4069330
 -2.5453820  -44.4043599
 -2.5453480  -44.4030020
 -2.5446630  -44.3982470
 -2.5444829  -44.3975000
 -2.5440120  -44.3969050
 -2.5432230  -44.3963720
 -2.5420450  -44.3957649
 -2.5405350  -44.3952820
 -2.5394520  -44.3947530
 -2.5383249  -44.3939499
 -2.5375079  -44.3930770
 -2.5368279  -44.3920969
 -2.5365449  -44.3911500
 -2.5364869  -44.3905030
 -2.5374580  -44.3863230
 -2.5378870  -44.3838549
 -2.5379450  -44.3820149
 -2.5378620  -44.3809400
 -2.5366750  -44.3746199
 -2.5364900  -44.3722899
 -2.5363350  -44.3655120
 -2.5359480  -44.3619099
 -2.5358020  -44.3595480
 -2.5360849  -44.3576549
 -2.5361870  -44.3565280
 -2.5356473  -44.3558812

foot	Unnamed
 51.1077140    7.8872306
 51.1072562    7.8886725
 51.1063367    7.8896263
 51.1049213    7.8891553
 51.1028053    7.8866952
 51.1019484    7.8825849
 51.1025958    7.8789007
 51.1037338    7.8747980
 51.1039817    7.8737680
 51.1039925    7.8725407
 51.1037338    7.8707382
 51.1030331    7.8698198
 51.1014863    7.8685667
 51.1002197    7.8683006
 51.0988076    7.8681547
 51.0973091    7.8680174
 51.0965976    7.8672277
 51.0955950    7.8662579
 51.0936814    7.8642838
 51.0914173    7.8619663
 51.0888027    7.8592627
 51.0858644    7.8558723
 51.0841936    7.8542887
 51.0828990    7.8538124
 51.0813084    7.8534691
 51.0799873    7.8536837
 51.0783484    7.8550047
 51.0780835    7.8551824
 51.0778639    7.8553341
 51.0776233    7.8555047
 51.0773820    7.8555690
 51.0769634    7.8554033
 51.0772394    7.8556983
 51.0774049    7.8560776
 51.0775155    7.8565942
 51.0774479    7.8574918
 51.0770150    7.8585162
 51.0765638    7.8592068
 51.0759774    7.8599568
 51.0751624    7.8605930
 51.0741903    7.8607647
 51.0737319    7.8608076
 51.0731657    7.8607647
 51.0727073    7.8605501
 51.0719361    7.8600724
 51.0713819    7.8593546
 51.0705196    7.8554886
 51.0708225    7.8533359
 51.0713164    7.8513688
 51.0724009    7.8491981
 51.0730309    7.8479759
 51.0733275    7.8466885
 51.0734623    7.8455727
 51.0735162    7.8445427
 51.0733730    7.8432852
 51.0731926    7.8442423
 51.0727342    7.8448860
 51.0720062    7.8453581
 51.0708736    7.8454439
 51.0700511    7.8455941
 51.0684196    7.8463451
 51.0677454    7.8467314
 51.0665318    7.8475897
 51.0651294    7.8484051
 51.0639428    7.8489630
 51.0628100    7.8499500
 51.0616502    7.8507225
 51.0607871    7.8511517
 51.0603016    7.8511946
 51.0596543    7.8511087
 51.0593036    7.8501646
 51.0592497    7.8491346
 51.0596813    7.8479330
 51.0603016    7.8469030
 51.0614884    7.8452293
 51.0620009    7.8444998
 51.0627561    7.8434269
 51.0630527    7.8426115
 51.0630797    7.8416244
 51.0629449    7.8407661
 51.0624864    7.8396503
 51.0621080    7.8390935
 51.0612563    7.8388091
 51.0605148    7.8391101
 51.0604621    7.8395810

foot	Unnamed
  5.7807604  -57.1699366
  5.7810697  -57.1693695
  5.7793941  -57.1680805
  5.7766098  -57.1662501
  5.7738772  -57.1640073
  5.7717117  -57.1619707
  5.7706805  -57.1608364
  5.7700102  -57.1597021
  5.7687986  -57.1584388
  5.7616834  -57.1524064
  5.7585125  -57.1490550
  5.7554705  -57.1452396
  5.7538206  -57.1421461
  5.7521191  -57.1393103
  5.7509590  -57.1375315
  5.7501598  -57.1367323
  5.7495927  -57.1365776
  5.7499794  -57.1358042
  5.7499794  -57.1350566
  5.7498713  -57.1347785
  5.7494396  -57.1343193

foot	Unnamed
  4.6600787  -58.6812095
  4.6599516  -58.6806472
  4.6593228  -58.6804275
  4.6590367  -58.6801062
  4.6590571  -58.6797240
  4.6591149  -58.6790621
  4.6591680  -58.6783420
  4.6594120  -58.6778270
  4.6604829  -58.6772630
  4.6608500  -58.6770070
  4.6608771  -58.6767718

foot	Unnamed
 10.3028772  123.9155912
 10.2999212  123.9185515

foot	Unnamed
 10.2926058  123.9088797
 10.2925788  123.9093591
 10.2907152  123.9098323

hgv	Unnamed
 47.1489840    8.5066726
 47.1499951    8.4929625
 47.1493207    8.4856473
 47.1478937    8.4776847
 47.1421031    8.4588825
 47.1434279    8.4689728
 47.1428149    8.4735648
 47.1405380    8.4765259
 47.1377940    8.4766976
 47.1350141    8.4742573
 47.1337277    8.4715156
 47.1338710    8.4682979
 47.1304782    8.4695848
 47.1262133    8.4734038
 47.1233510    8.4782548
 47.1202157    8.4839966
 47.1144781    8.5000958
 47.1172074    8.4964057
 47.1185229    8.4947406
 47.1218096    8.4925133
 47.1259666    8.4910976
 47.1291784    8.4907542
 47.1337330    8.4914409
 47.1385791    8.4930717
 47.1443588    8.4969341
 47.1470895    8.5007736
 47.1489840    8.5066726
 47.1555985    8.5054938
 47.1602676    8.5060088
 47.1663367    8.5089270
 47.1701314    8.5132542
 47.1674570    8.5133270
 47.1685782    8.5092587
 47.1689303    8.5052167
 47.1691054    8.4957753
 47.1699223    8.4871923
 47.1714394    8.4783517
 47.1735399    8.4718286
 47.1785190    8.4633590
 47.1714394    8.4678804
 47.1664212    8.4693395
 47.1605855    8.4705411
 47.1543405    8.4706269
 47.1503714    8.4689103
 47.1464604    8.4657346
 47.1421031    8.4588825

foot	Unnamed
-12.6602504  131.3368394
-12.6608785  131.3369252
-12.6617913  131.3367020
-12.6631060  131.3360068
-12.6645967  131.3352000
-12.6658360  131.3344790
-12.6666232  131.3340499
-12.6678123  131.3335435
-12.6686163  131.3332087
-12.6698305  131.3328826
-12.6708354  131.3327710
-12.6718403  131.3327109
-12.6724851  131.3325564
-12.6738584  131.3325822
-12.6745116  131.3325564
-12.6751145  131.3322989
-12.6756002  131.3318526
-12.6762282  131.3312003
-12.6768479  131.3302733
-12.6773587  131.3294236
-12.6776853  131.3286940
-12.6781542  131.3272778
-12.6785394  131.3261964
-12.6788492  131.3252351

foot	Unnamed
-36.8330705  175.7087876
-36.8319404  175.7108344

foot	Unnamed
 19.8936109  102.1355928
 19.8954478  102.1347656
 19.8972597  102.1339742

foot	Unnamed
 34.3112890  132.3047260
 34.3114509  132.3048503
 34.3115231  132.3049503
 34.3115685  132.3051242
 34.3115673  132.3052074
 34.3115380  132.3054674
 34.3115470  132.3056843
 34.3114808  132.3060500
 34.3109703  132.3075950
 34.3032566  132.3208129
 34.3027466  132.3218070
 34.3026764  132.3218893

foot	Unnamed
 10.4413502  104.3214295
 10.4417743  104.3209121
 10.4451742  104.3193272
 10.4498677  104.3181984
 10.4563772  104.3168683
 10.4655923  104.3158335
 10.4738435  104.3153486
 10.4792085  104.3154841

hgv	Unnamed
 10.5360326  103.5417798
 10.5339965  103.5418318
 10.5242744  103.5400364
 10.5230222  103.5399813
 10.5222823  103.5400148
 10.5210433  103.5401582
 10.5199574  103.5407880
 10.5168162  103.5449689
 10.4965699  103.5814427
 10.4955216  103.5853000
 10.4972491  103.5641926
 10.4986376  103.5650920
 10.5494806  103.5502862
 10.6056842  103.5213089
 10.5360326  103.5417798

foot	Unnamed
 13.8812324   -4.5168424
 13.8807555   -4.5151582
 13.8802120   -4.5140041

foot	Unnamed
 13.5992201  100.5871603
 13.5990935  100.5874632
 13.5987014  100.5874117
 13.5979839  100.5870427
 13.5970913  100.5867337
 13.5963238  100.5864676
 13.5955729  100.5863904
 13.5950473  100.5864333
 13.5944717  100.5866650
 13.5939962  100.5870770
 13.5943299  100.5894459
 13.5946719  100.5910853
 13.5950807  100.5935830
 13.5951308  100.5946902
 13.5950876  100.5957490

foot	Unnamed
 49.4154860    8.8819262
 49.4155922    8.8818488
 49.4159825    8.8816154
 49.4162284    8.8815168
 49.4163366    8.8815042
 49.4164035    8.8815175

foot	Unnamed
-10.5190320   40.3808874
-10.5174379   40.3842842
-10.5172361   40.3858752
-10.5173833   40.3869478
-10.5180947   40.3876734
-10.5191946   40.3882098
-10.5214262   40.3883386
-10.5236793   40.3881884
-10.5258679   40.3875446
-10.5274773   40.3859568
-10.5296016   40.3859232
-10.5312976   40.3866661
-10.5330060   40.3871196
-10.5343337   40.3874631
-10.5351885   40.3881182

foot	Unnamed
 34.8896760   35.8758528
 34.8898009   35.8754373
 34.8899303   35.8752859
 34.8902646   35.8751437
 34.8904335   35.8749753
 34.8905008   35.8748319
 34.8905136   35.8746577
 34.8904440   35.8745107
 34.8902117   35.8743642
 34.8761634   35.8704742
 34.8709222   35.8687827
 34.8668764   35.8665910
 34.8633057   35.8651074
 34.8609037   35.8641911
 34.8587415   35.8629158
 34.8577875   35.8625174
 34.8575138   35.8621147
 34.8571258   35.8619767
 34.8569910   35.8618419
 34.8569689   35.8617376
 34.8569989   35.8616200
 34.8572605   35.8612315
 34.8574815   35.8610968
 34.8576122   35.8609645
 34.8576938   35.8607969
 34.8576014   35.8598760
 34.8577362   35.8595827
 34.8578632   35.8591118
 34.8578602   35.8585249

tourist	Unnamed
 53.6337396   11.4110464
 53.6348245   11.4119817
 53.6355479   11.4129888
 53.6358032   11.4139603
 53.6351224   11.4136412
 53.6340302   11.4136271
 53.6333945   11.4140287
 53.6331934   11.4135987
 53.6322020   11.4120682
 53.6311602   11.4113318
 53.6320006   11.4114979
 53.6332927   11.4114994
 53.6337396   11.4110464

foot	Unnamed
 12.1719170  122.0381830
 12.1712670  122.0389170
 12.1699170  122.0393330
 12.1681330  122.0398330
 12.1668170  122.0398330
 12.1648500  122.0400500
 12.1619330  122.0404000
 12.1599500  122.0401670
 12.1552330  122.0405500
 12.1539670  122.0413670
 12.1536830  122.0414330
 12.1534000  122.0418000
 12.1532670  122.0420500

foot	Unnamed
-27.5947645  152.8570581
-27.5947644  152.8555970

foot	Unnamed
 47.0964837    8.4641710
 47.0975775    8.4701120
 47.0995640    8.4752618
 47.1023685    8.4779225
 47.1040707    8.4777715
 47.1055860    8.4760320
 47.1054648    8.4815274
 47.1072174    8.4866773
 47.1089776    8.4901290
 47.1107418    8.4915115
 47.1128667    8.4946711
 47.1138578    8.4968309
 47.1144781    8.5000958

car	Unnamed
 47.0964837    8.4641710
 47.0935872    8.4728188
 47.0837694    8.4904141
 47.0736576    8.5067219
 47.0647234    8.5222843
 47.0824419    8.5142266
 47.0953807    8.5108377
 47.0996520    8.5125120
 47.0964837    8.4641710

foot	Unnamed
 50.3123755   -4.0536478
 50.3123704   -4.0534549
 50.3123260   -4.0531592
 50.3120576   -4.0508438

foot	Unnamed
 50.2810792   -3.8735788
 50.2808811   -3.8730005
 50.2788243   -3.8704256

foot	Unnamed
 51.9348933    4.3076913
 51.9350133    4.3075075
 51.9352248    4.3061116
 51.9354625    4.3044197
 51.9358491    4.3031002
 51.9365297    4.3019113
 51.9367200    4.3016308
 51.9370212    4.3013258
 51.9374801    4.3010498
 51.9376140    4.3006027
 51.9376861    4.3009351
 51.9386199    4.3003370
 51.9389764    4.3002063

hgv	Unnamed
 41.2561312   13.6110295
 41.2551082   13.6110804
 41.2546114   13.6112991
 41.2541920   13.6118570
 41.2539016   13.6129299
 41.2540952   13.6143461
 41.2545791   13.6163202
 41.2543339   13.6177322
 41.2540436   13.6185905
 41.2534951   13.6192343
 41.2513334   13.6215088
 41.2257746   13.6510345
 41.2200936   13.6563560
 41.2122167   13.6599609
 41.2092465   13.6601326
 41.2048555   13.6585876
 41.1782627   13.6440777
 41.1446955   13.6257707
 41.1121981   13.6080560
 41.0789747   13.5899547
 41.0682006   13.5840866
 41.0458963   13.5772754
 41.0127153   13.5671470
 40.9796974   13.5570735
 40.9463883   13.5469162
 40.9134604   13.5368802
 40.8799946   13.5266854
 40.8468819   13.5166032
 40.8283372   13.5109589
 40.8259590   13.5097518
 40.8238114   13.5079823
 40.8218423   13.5059807
 40.8192442   13.5020325
 40.8156066   13.4943077
 40.8015092   13.4495899
 40.8011843   13.4481308
 40.8011843   13.4466717
 40.8017041   13.4440109
 40.8032634   13.4364149
 40.8033934   13.4349129
 40.8031660   13.4340117
 40.8030388   13.4331979
 40.8024081   13.4328068
 40.7992936   13.4332306

foot	Unnamed
 45.9931849   18.6942238
 45.9955740   18.6978616

car	Unnamed
 38.5127238   26.2192687
 38.5124073   26.2185085
 38.5121185   26.2176760
 38.5118498   26.2175043
 38.5113999   26.2177875
 38.5110842   26.2186630
 38.5102783   26.2206200
 38.5089081   26.2217100
 38.5065574   26.2228086
 38.5030042   26.2228086
 38.4963340   26.2213495
 38.4378135   26.1919846
 38.3766679   26.1650664
 38.3745147   26.1626631
 38.3726704   26.1594129
 38.3707464   26.1551100
 38.3698043   26.1505610
 38.3696861   26.1458752
 38.3704095   26.1429784
 38.3702917   26.1417338
 38.3722232   26.1378443

foot	Unnamed
 50.3294587   -4.6346877
 50.3299505   -4.6345512
 50.3319845   -4.6359448
 50.3331581   -4.6372032

foot	Unnamed
 51.8026920   -2.4474584
 51.8025913   -2.4472881
 51.8011601   -2.4465005
 51.7998845   -2.4440524
 51.7998524   -2.4439305

foot	Unnamed
 14.0004811  105.9198092
 13.9978669  105.9180871
 13.9951032  105.9170489
 13.9924381  105.9172206
 13.9909390  105.9179072

foot	Unnamed
 14.0695206  105.8359211
 14.0708527  105.8381527

foot	Unnamed
 14.0654410  105.8257072
 14.0673814  105.8270984

foot	Unnamed
 14.0703678  105.8459725
 14.0695460  105.8442645
 14.0689577  105.8425630

foot	Unnamed
 14.6745135  -17.4305589
 14.6753929  -17.4299496
 14.6770923  -17.4289425
 14.6782548  -17.4279842
 14.6784873  -17.4273376
 14.6785869  -17.4259385
